measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Male,65-69 years,Chronic obstructive pulmonary disease,Number,2018,5927034.376915099,6483904.434135087,5394388.205600851
DALYs (Disability-Adjusted Life Years),Global,Female,65-69 years,Chronic obstructive pulmonary disease,Number,2018,3963658.942388132,4433696.139002241,3495542.5946744564
DALYs (Disability-Adjusted Life Years),Global,Male,70-74 years,Chronic obstructive pulmonary disease,Number,2018,6554371.565183147,7158237.719098067,5998692.325988819
DALYs (Disability-Adjusted Life Years),Global,Female,70-74 years,Chronic obstructive pulmonary disease,Number,2018,4571820.785674217,5113600.378068556,3993190.2401362956
DALYs (Disability-Adjusted Life Years),Global,Male,75-79 years,Chronic obstructive pulmonary disease,Number,2018,5954650.565065555,6479279.9988994375,5432984.705236485
DALYs (Disability-Adjusted Life Years),Global,Female,75-79 years,Chronic obstructive pulmonary disease,Number,2018,4420616.558647527,4927202.418661642,3819836.394693882
DALYs (Disability-Adjusted Life Years),Global,Male,80-84,Chronic obstructive pulmonary disease,Number,2018,4908922.817521897,5357148.553594035,4428988.628167438
DALYs (Disability-Adjusted Life Years),Global,Female,80-84,Chronic obstructive pulmonary disease,Number,2018,4309429.530041718,4800175.320814703,3679077.3876148397
DALYs (Disability-Adjusted Life Years),Global,Male,85-89,Chronic obstructive pulmonary disease,Number,2018,2640250.299806902,2877289.131486494,2393072.6492617773
DALYs (Disability-Adjusted Life Years),Global,Female,85-89,Chronic obstructive pulmonary disease,Number,2018,2528773.0212772135,2852726.544959794,2164193.8549601324
DALYs (Disability-Adjusted Life Years),Global,Male,90-94,Chronic obstructive pulmonary disease,Number,2018,764179.0424025329,832721.523355508,665474.2142426157
DALYs (Disability-Adjusted Life Years),Global,Female,90-94,Chronic obstructive pulmonary disease,Number,2018,1126346.4075645849,1283850.022752609,926607.4841306763
DALYs (Disability-Adjusted Life Years),Global,Male,95+ years,Chronic obstructive pulmonary disease,Number,2018,174683.06467571226,192056.197859294,146531.984095297
DALYs (Disability-Adjusted Life Years),Global,Female,95+ years,Chronic obstructive pulmonary disease,Number,2018,361773.47952267487,409591.754027819,289611.8013776238
DALYs (Disability-Adjusted Life Years),Global,Male,0-6 days,Chronic obstructive pulmonary disease,Number,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Female,0-6 days,Chronic obstructive pulmonary disease,Number,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Male,7-27 days,Chronic obstructive pulmonary disease,Number,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Female,7-27 days,Chronic obstructive pulmonary disease,Number,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Male,28-364 days,Chronic obstructive pulmonary disease,Number,2015,623.0491163452836,783.8780046271994,437.16042382114955
DALYs (Disability-Adjusted Life Years),Global,Female,28-364 days,Chronic obstructive pulmonary disease,Number,2015,688.817477125971,859.0050255414021,497.59942669862676
DALYs (Disability-Adjusted Life Years),Global,Male,1-4 years,Chronic obstructive pulmonary disease,Number,2015,60196.20805647003,95216.26159368995,44843.89605872032
DALYs (Disability-Adjusted Life Years),Global,Female,1-4 years,Chronic obstructive pulmonary disease,Number,2015,93983.31059937338,163055.937874453,53751.416399068556
DALYs (Disability-Adjusted Life Years),Global,Male,5-9 years,Chronic obstructive pulmonary disease,Number,2015,62309.24744915647,73088.13901753907,50782.497869293
DALYs (Disability-Adjusted Life Years),Global,Female,5-9 years,Chronic obstructive pulmonary disease,Number,2015,65069.17385277412,77368.56644404087,53150.82445283442
DALYs (Disability-Adjusted Life Years),Global,Male,10-14 years,Chronic obstructive pulmonary disease,Number,2015,88285.67609962446,103553.76715034671,71740.53099148071
DALYs (Disability-Adjusted Life Years),Global,Female,10-14 years,Chronic obstructive pulmonary disease,Number,2015,92029.70251401438,107528.0514567853,75857.63750733892
DALYs (Disability-Adjusted Life Years),Global,Male,15-19 years,Chronic obstructive pulmonary disease,Number,2015,179564.94873623896,206829.1556599549,152912.66031845097
DALYs (Disability-Adjusted Life Years),Global,Female,15-19 years,Chronic obstructive pulmonary disease,Number,2015,166661.27415076407,192249.07434759755,142035.73178957842
DALYs (Disability-Adjusted Life Years),Global,Male,20-24 years,Chronic obstructive pulmonary disease,Number,2015,248226.6605920029,280096.97008214274,214183.64517513852
DALYs (Disability-Adjusted Life Years),Global,Female,20-24 years,Chronic obstructive pulmonary disease,Number,2015,238614.70870506472,273420.62029658596,201649.13401437228
DALYs (Disability-Adjusted Life Years),Global,Male,25-29 years,Chronic obstructive pulmonary disease,Number,2015,326376.07153696765,367208.3183402639,282020.3105823808
DALYs (Disability-Adjusted Life Years),Global,Female,25-29 years,Chronic obstructive pulmonary disease,Number,2015,314478.94892808795,358825.0226197221,266474.1147722074
DALYs (Disability-Adjusted Life Years),Global,Male,30-34 years,Chronic obstructive pulmonary disease,Number,2015,415960.48622534826,468406.4223602128,362253.0792359857
DALYs (Disability-Adjusted Life Years),Global,Female,30-34 years,Chronic obstructive pulmonary disease,Number,2015,374198.5669831061,429762.9413714295,318224.20885385014
DALYs (Disability-Adjusted Life Years),Global,Male,35-39 years,Chronic obstructive pulmonary disease,Number,2015,515534.15868032543,579013.6308949584,455326.17674857227
DALYs (Disability-Adjusted Life Years),Global,Female,35-39 years,Chronic obstructive pulmonary disease,Number,2015,442426.443265301,509897.0002152818,376810.024765288
DALYs (Disability-Adjusted Life Years),Global,Male,40-44 years,Chronic obstructive pulmonary disease,Number,2015,784972.7327420436,871290.7629025324,696260.9835525274
DALYs (Disability-Adjusted Life Years),Global,Female,40-44 years,Chronic obstructive pulmonary disease,Number,2015,599984.6052160828,690505.6396407988,515674.8938461499
DALYs (Disability-Adjusted Life Years),Global,Male,45-49 years,Chronic obstructive pulmonary disease,Number,2015,1377635.6748523575,1526752.7321459635,1238491.5434642385
DALYs (Disability-Adjusted Life Years),Global,Female,45-49 years,Chronic obstructive pulmonary disease,Number,2015,964094.4439184751,1111433.1213755056,831478.6114458458
DALYs (Disability-Adjusted Life Years),Global,Male,50-54 years,Chronic obstructive pulmonary disease,Number,2015,2271063.897126817,2497837.84334414,2054677.6130107113
DALYs (Disability-Adjusted Life Years),Global,Female,50-54 years,Chronic obstructive pulmonary disease,Number,2015,1588364.787664254,1809415.6863347131,1344779.7800010005
DALYs (Disability-Adjusted Life Years),Global,Male,55-59 years,Chronic obstructive pulmonary disease,Number,2015,3179505.0414843685,3454448.535003528,2886397.482569381
DALYs (Disability-Adjusted Life Years),Global,Female,55-59 years,Chronic obstructive pulmonary disease,Number,2015,2038624.259650756,2309745.9341982165,1764597.4189480536
DALYs (Disability-Adjusted Life Years),Global,Male,60-64 years,Chronic obstructive pulmonary disease,Number,2015,4786632.580646581,5174643.042762085,4400996.976903047
DALYs (Disability-Adjusted Life Years),Global,Female,60-64 years,Chronic obstructive pulmonary disease,Number,2015,3140788.184947097,3538341.55540093,2753566.0965167424
DALYs (Disability-Adjusted Life Years),Global,Male,65-69 years,Chronic obstructive pulmonary disease,Number,2015,5566434.585904458,5973274.493752015,5129906.73734673
DALYs (Disability-Adjusted Life Years),Global,Female,65-69 years,Chronic obstructive pulmonary disease,Number,2015,3639095.3523800583,4044273.446215447,3246505.5397371724
DALYs (Disability-Adjusted Life Years),Global,Male,70-74 years,Chronic obstructive pulmonary disease,Number,2015,6047850.75541989,6465603.43247499,5598665.761452349
DALYs (Disability-Adjusted Life Years),Global,Female,70-74 years,Chronic obstructive pulmonary disease,Number,2015,4223593.042371066,4689735.366930996,3718327.3435103125
DALYs (Disability-Adjusted Life Years),Global,Male,75-79 years,Chronic obstructive pulmonary disease,Number,2015,5839394.38961352,6245196.043592907,5413916.879331672
DALYs (Disability-Adjusted Life Years),Global,Female,75-79 years,Chronic obstructive pulmonary disease,Number,2015,4371455.60184343,4818629.041352276,3824355.156242574
DALYs (Disability-Adjusted Life Years),Global,Male,80-84,Chronic obstructive pulmonary disease,Number,2015,4645886.4827835625,4983078.312705939,4253399.349302225
DALYs (Disability-Adjusted Life Years),Global,Female,80-84,Chronic obstructive pulmonary disease,Number,2015,4047567.4138882454,4493006.7009988,3512147.3595757354
DALYs (Disability-Adjusted Life Years),Global,Male,85-89,Chronic obstructive pulmonary disease,Number,2015,2461047.8795632944,2634917.2683053277,2233028.722922896
DALYs (Disability-Adjusted Life Years),Global,Female,85-89,Chronic obstructive pulmonary disease,Number,2015,2329599.760645782,2598883.9553757627,2018606.2686135955
DALYs (Disability-Adjusted Life Years),Global,Male,90-94,Chronic obstructive pulmonary disease,Number,2015,651769.388232349,702494.4378064129,570504.7293209534
DALYs (Disability-Adjusted Life Years),Global,Female,90-94,Chronic obstructive pulmonary disease,Number,2015,993200.797538297,1115355.191806742,831027.8569114534
DALYs (Disability-Adjusted Life Years),Global,Male,95+ years,Chronic obstructive pulmonary disease,Number,2015,150234.49185706113,164230.04525989134,125803.66682840462
DALYs (Disability-Adjusted Life Years),Global,Female,95+ years,Chronic obstructive pulmonary disease,Number,2015,304601.5882497679,343132.0397211601,244010.72328571262
DALYs (Disability-Adjusted Life Years),Global,Male,0-6 days,Chronic obstructive pulmonary disease,Number,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Female,0-6 days,Chronic obstructive pulmonary disease,Number,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Male,7-27 days,Chronic obstructive pulmonary disease,Number,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Female,7-27 days,Chronic obstructive pulmonary disease,Number,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Male,28-364 days,Chronic obstructive pulmonary disease,Number,2017,602.1592887617547,767.4049575278948,414.14163026193705
DALYs (Disability-Adjusted Life Years),Global,Female,28-364 days,Chronic obstructive pulmonary disease,Number,2017,688.6852193626016,864.2899343655364,490.8536980496735
DALYs (Disability-Adjusted Life Years),Global,Male,1-4 years,Chronic obstructive pulmonary disease,Number,2017,53525.73703394148,78111.56619457918,39942.90072286231
DALYs (Disability-Adjusted Life Years),Global,Female,1-4 years,Chronic obstructive pulmonary disease,Number,2017,85642.42532550883,148412.52305592713,50406.42765745453
DALYs (Disability-Adjusted Life Years),Global,Male,5-9 years,Chronic obstructive pulmonary disease,Number,2017,59675.118475238356,71015.26800292834,48031.402840355615
DALYs (Disability-Adjusted Life Years),Global,Female,5-9 years,Chronic obstructive pulmonary disease,Number,2017,64645.38029429033,76323.79762102195,52641.9018763342
DALYs (Disability-Adjusted Life Years),Global,Male,10-14 years,Chronic obstructive pulmonary disease,Number,2017,85363.21623719501,100537.23200009925,69090.49395672008
DALYs (Disability-Adjusted Life Years),Global,Female,10-14 years,Chronic obstructive pulmonary disease,Number,2017,92121.75357500224,108050.43328491962,74878.5942353402
DALYs (Disability-Adjusted Life Years),Global,Male,15-19 years,Chronic obstructive pulmonary disease,Number,2017,174169.84898044367,201817.7488207477,147924.03233679212
DALYs (Disability-Adjusted Life Years),Global,Female,15-19 years,Chronic obstructive pulmonary disease,Number,2017,165755.3308255673,189572.58825025908,140963.22718176953
DALYs (Disability-Adjusted Life Years),Global,Male,20-24 years,Chronic obstructive pulmonary disease,Number,2017,241460.25790316128,274652.55489980464,208821.52609351368
DALYs (Disability-Adjusted Life Years),Global,Female,20-24 years,Chronic obstructive pulmonary disease,Number,2017,234517.55726980272,269743.9612042595,197050.73559105018
DALYs (Disability-Adjusted Life Years),Global,Male,25-29 years,Chronic obstructive pulmonary disease,Number,2017,316667.70829315664,357914.2407687312,273177.7880137685
DALYs (Disability-Adjusted Life Years),Global,Female,25-29 years,Chronic obstructive pulmonary disease,Number,2017,310711.2318343447,357476.0091768792,260636.96047291896
DALYs (Disability-Adjusted Life Years),Global,Male,30-34 years,Chronic obstructive pulmonary disease,Number,2017,418916.3323405533,473731.32472720457,364399.47617369925
DALYs (Disability-Adjusted Life Years),Global,Female,30-34 years,Chronic obstructive pulmonary disease,Number,2017,381502.3574428693,440736.31697445805,320797.3571744593
DALYs (Disability-Adjusted Life Years),Global,Male,35-39 years,Chronic obstructive pulmonary disease,Number,2017,514550.7597732701,580971.1135130747,451831.4941063054
DALYs (Disability-Adjusted Life Years),Global,Female,35-39 years,Chronic obstructive pulmonary disease,Number,2017,445731.1528877203,511286.8423222533,375924.27279201994
DALYs (Disability-Adjusted Life Years),Global,Male,40-44 years,Chronic obstructive pulmonary disease,Number,2017,775728.2593126035,865865.7599740487,685693.1680543801
DALYs (Disability-Adjusted Life Years),Global,Female,40-44 years,Chronic obstructive pulmonary disease,Number,2017,589103.9591333817,681665.673623847,502385.5524227077
DALYs (Disability-Adjusted Life Years),Global,Male,45-49 years,Chronic obstructive pulmonary disease,Number,2017,1349799.7607209997,1499349.5502287843,1202085.0697606185
DALYs (Disability-Adjusted Life Years),Global,Female,45-49 years,Chronic obstructive pulmonary disease,Number,2017,951952.5607103249,1096706.87292125,817230.9151389475
DALYs (Disability-Adjusted Life Years),Global,Male,50-54 years,Chronic obstructive pulmonary disease,Number,2017,2256920.157997555,2489677.5991661297,2022676.8319227449
DALYs (Disability-Adjusted Life Years),Global,Female,50-54 years,Chronic obstructive pulmonary disease,Number,2017,1605560.3050835356,1839806.9230984687,1362339.7105822745
DALYs (Disability-Adjusted Life Years),Global,Male,55-59 years,Chronic obstructive pulmonary disease,Number,2017,3197847.995334733,3499245.338573913,2875656.506109761
DALYs (Disability-Adjusted Life Years),Global,Female,55-59 years,Chronic obstructive pulmonary disease,Number,2017,2046407.9475225229,2316478.875038529,1764706.8807385773
DALYs (Disability-Adjusted Life Years),Global,Male,60-64 years,Chronic obstructive pulmonary disease,Number,2017,4747022.040385086,5128516.35037085,4322502.406613493
DALYs (Disability-Adjusted Life Years),Global,Female,60-64 years,Chronic obstructive pulmonary disease,Number,2017,3116815.8592552976,3516641.345320958,2713502.5156112085
